=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.02.25 00:13:18 =~=~=~=~=~=~=~=~=~=~=~=
0,-1,-1,-1,-1,-1
103816,0,-1,-1,-1,-1,-1
103838,0,-1,-1,-1,-1,-1
103860,0,-1,-1,-1,-1,-1
103882,0,-1,-1,-1,-1,-1
103904,0,-1,-1,-1,-1,-1
103926,0,-1,-1,-1,-1,-1
103948,0,-1,-1,-1,-1,-1
103970,0,-1,-1,-1,-1,-1
103992,0,-1,-1,-1,-1,-1
104014,0,-1,-1,-1,-1,-1
104036,0,-1,-1,-1,-1,-1
104058,0,-1,-1,-1,-1,-1
104080,0,-1,-1,-1,-1,-1
104102,0,-1,-1,-1,-1,-1
104124,0,-1,-1,-1,-1,-1
104146,0,-1,-1,-1,-1,-1
104168,0,-1,-1,-1,-1,-1
104190,0,-1,-1,-1,-1,-1
104212,0,-1,-1,-1,-1,-1
104234,0,-1,-1,-1,-1,-1
104256,0,-1,-1,-1,-1,-1
104278,0,-1,-1,-1,-1,-1
104300,0,-1,-1,-1,-1,-1
104322,0,-1,-1,-1,-1,-1
104344,0,-1,-1,-1,-1,-1
104366,0,-1,-1,-1,-1,-1
104388,0,-1,-1,-1,-1,-1
104410,0,-1,-1,-1,-1,-1
104432,0,-1,-1,-1,-1,-1
104454,0,-1,-1,-1,-1,-1
104476,0,-1,-1,-1,-1,-1
104498,0,-1,-1,-1,-1,-1
104520,0,-1,-1,-1,-1,-1
104542,0,-1,-1,-1,-1,-1
104564,0,-1,-1,-1,-1,-1
104586,0,-1,-1,-1,-1,-1
104608,0,-1,-1,-1,-1,-1
104630,0,-1,-1,-1,-1,-1
104652,0,-1,-1,-1,-1,-1
104674,0,-1,-1,-1,-1,-1
104696,0,-1,-1,-1,-1,-1
104718,0,-1,-1,-1,-1,-1
104740,0,-1,-1,-1,-1,-1
104762,0,-1,-1,-1,-1,-1
104784,0,-1,-1,-1,-1,-1
104806,0,-1,-1,-1,-1,-1
104828,0,-1,-1,-1,-1,-1
104850,0,-1,-1,-1,-1,-1
104872,0,-1,-1,-1,-1,-1
104894,0,-1,-1,-1,-1,-1
104916,0,-1,-1,-1,-1,-1
104938,0,-1,-1,-1,-1,-1
104960,0,-1,-1,-1,-1,-1
104982,0,-1,-1,-1,-1,-1
105004,0,-1,-1,-1,-1,-1
105026,0,-1,-1,-1,-1,-1
105048,0,-1,-1,-1,-1,-1
105070,0,-1,-1,-1,-1,-1
105092,0,-1,-1,-1,-1,-1
105114,0,-1,-1,-1,-1,-1
105136,0,-1,-1,-1,-1,-1
105158,0,-1,-1,-1,-1,-1
105180,0,-1,-1,-1,-1,-1
105202,0,-1,-1,-1,-1,-1
105224,0,-1,-1,-1,-1,-1
105246,0,-1,-1,-1,-1,-1
105268,0,-1,-1,-1,-1,-1
105290,0,-1,-1,-1,-1,-1
105312,0,-1,-1,-1,-1,-1
105334,0,-1,-1,-1,-1,-1
105356,0,-1,-1,-1,-1,-1
105378,0,-1,-1,-1,-1,-1
105400,0,-1,-1,-1,-1,-1
105422,0,-1,-1,-1,-1,-1
105444,0,-1,-1,-1,-1,-1
105466,0,-1,-1,-1,-1,-1
105488,0,-1,-1,-1,-1,-1
105510,0,-1,-1,-1,-1,-1
105532,0,-1,-1,-1,-1,-1
105554,0,-1,-1,-1,-1,-1
105576,0,-1,-1,-1,-1,-1
105598,0,-1,-1,-1,-1,-1
105620,0,-1,-1,-1,-1,-1
105642,0,-1,-1,-1,-1,-1
105664,0,-1,-1,-1,-1,-1
105686,0,-1,-1,-1,-1,-1
105708,0,-1,-1,-1,-1,-1
105730,0,-1,-1,-1,-1,-1
105752,0,-1,-1,-1,-1,-1
105774,0,-1,-1,-1,-1,-1
105796,0,-1,-1,-1,-1,-1
105818,0,-1,-1,-1,-1,-1
105840,0,-1,-1,-1,-1,-1
105862,0,-1,-1,-1,-1,-1
105884,0,-1,-1,-1,-1,-1
105906,0,-1,-1,-1,-1,-1
105928,0,-1,-1,-1,-1,-1
105950,0,-1,-1,-1,-1,-1
105972,0,-1,-1,-1,-1,-1
105994,0,-1,-1,-1,-1,-1
106016,0,-1,-1,-1,-1,-1
106038,0,-1,-1,-1,-1,-1
106060,0,-1,-1,-1,-1,-1
106082,0,-1,-1,-1,-1,-1
106104,0,-1,-1,-1,-1,-1
106126,0,-1,-1,-1,-1,-1
106148,0,-1,-1,-1,-1,-1
106170,0,-1,-1,-1,-1,-1
106192,0,-1,-1,-1,-1,-1
106214,0,-1,-1,-1,-1,-1
106236,0,-1,-1,-1,-1,-1
106258,0,-1,-1,-1,-1,-1
106280,0,-1,-1,-1,-1,-1
106302,0,-1,-1,-1,-1,-1
106324,0,-1,-1,-1,-1,-1
106346,0,-1,-1,-1,-1,-1
106368,0,-1,-1,-1,-1,-1
106390,0,-1,-1,-1,-1,-1
106412,0,-1,-1,-1,-1,-1
106434,0,-1,-1,-1,-1,-1
106456,0,-1,-1,-1,-1,-1
106478,0,-1,-1,-1,-1,-1
106500,0,-1,-1,-1,-1,-1
106522,0,-1,-1,-1,-1,-1
106544,0,-1,-1,-1,-1,-1
106566,0,-1,-1,-1,-1,-1
106588,0,-1,-1,-1,-1,-1
106610,0,-1,-1,-1,-1,-1
106632,0,-1,-1,-1,-1,-1
106654,0,-1,-1,-1,-1,-1
106676,0,-1,-1,-1,-1,-1
106698,0,-1,-1,-1,-1,-1
106720,0,-1,-1,-1,-1,-1
106742,0,-1,-1,-1,-1,-1
106764,0,-1,-1,-1,-1,-1
106786,0,-1,-1,-1,-1,-1
106808,0,-1,-1,-1,-1,-1
106830,0,-1,-1,-1,-1,-1
106852,0,-1,-1,-1,-1,-1
106874,0,-1,-1,-1,-1,-1
106896,0,-1,-1,-1,-1,-1
106918,0,-1,-1,-1,-1,-1
106940,0,-1,-1,-1,-1,-1
106962,0,-1,-1,-1,-1,-1
106984,0,-1,-1,-1,-1,-1
107006,0,-1,-1,-1,-1,-1
107028,0,-1,-1,-1,-1,-1
107050,0,-1,-1,-1,-1,-1
107072,0,-1,-1,-1,-1,-1
107094,0,-1,-1,-1,-1,-1
107116,0,-1,-1,-1,-1,-1
107138,0,-1,-1,-1,-1,-1
107160,0,-1,-1,-1,-1,-1
107182,0,-1,-1,-1,-1,-1
107204,0,-1,-1,-1,-1,-1
107226,0,-1,-1,-1,-1,-1
107248,0,-1,-1,-1,-1,-1
107270,0,-1,-1,-1,-1,-1
107292,0,-1,-1,-1,-1,-1
107314,0,-1,-1,-1,-1,-1
107336,0,-1,-1,-1,-1,-1
107358,0,-1,-1,-1,-1,-1
107380,0,-1,-1,-1,-1,-1
107402,0,-1,-1,-1,-1,-1
107424,0,-1,-1,-1,-1,-1
107446,0,-1,-1,-1,-1,-1
107468,0,-1,-1,-1,-1,-1
107490,0,-1,-1,-1,-1,-1
107512,0,-1,-1,-1,-1,-1
107534,0,-1,-1,-1,-1,-1
107556,0,-1,-1,-1,-1,-1
107578,0,-1,-1,-1,-1,-1
107600,0,-1,-1,-1,-1,-1
107622,0,-1,-1,-1,-1,-1
107644,0,-1,-1,-1,-1,-1
107666,0,-1,-1,-1,-1,-1
107688,0,-1,-1,-1,-1,-1
107710,0,-1,-1,-1,-1,-1
107732,0,-1,-1,-1,-1,-1
107754,0,-1,-1,-1,-1,-1
107776,0,-1,-1,-1,-1,-1
107798,0,-1,-1,-1,-1,-1
107820,0,-1,-1,-1,-1,-1
107842,0,-1,-1,-1,-1,-1
107864,0,-1,-1,-1,-1,-1
107886,0,-1,-1,-1,-1,-1
107908,0,-1,-1,-1,-1,-1
107930,0,-1,-1,-1,-1,-1
107952,0,-1,-1,-1,-1,-1
107974,0,-1,-1,-1,-1,-1
107996,0,-1,-1,-1,-1,-1
108018,0,-1,-1,-1,-1,-1
108040,0,-1,-1,-1,-1,-1
108062,0,-1,-1,-1,-1,-1
108084,0,-1,-1,-1,-1,-1
108106,0,-1,-1,-1,-1,-1
108128,0,-1,-1,-1,-1,-1
108150,0,-1,-1,-1,-1,-1
108172,0,-1,-1,-1,-1,-1
108194,0,-1,-1,-1,-1,-1
108216,0,-1,-1,-1,-1,-1
108238,0,-1,-1,-1,-1,-1
108260,0,-1,-1,-1,-1,-1
108282,0,-1,-1,-1,-1,-1
108304,0,-1,-1,-1,-1,-1
108326,0,-1,-1,-1,-1,-1
108348,0,-1,-1,-1,-1,-1
108370,0,-1,-1,-1,-1,-1
108392,0,-1,-1,-1,-1,-1
108414,0,-1,-1,-1,-1,-1
108436,0,-1,-1,-1,-1,-1
108458,0,-1,-1,-1,-1,-1
108480,0,-1,-1,-1,-1,-1
108502,0,-1,-1,-1,-1,-1
108524,0,-1,-1,-1,-1,-1
108546,0,-1,-1,-1,-1,-1
108568,0,-1,-1,-1,-1,-1
108590,0,-1,-1,-1,-1,-1
108612,0,-1,-1,-1,-1,-1
108634,0,-1,-1,-1,-1,-1
108656,0,-1,-1,-1,-1,-1
108678,0,-1,-1,-1,-1,-1
108700,0,-1,-1,-1,-1,-1
108722,0,-1,-1,-1,-1,-1
108744,0,-1,-1,-1,-1,-1
108766,0,-1,-1,-1,-1,-1
108788,0,-1,-1,-1,-1,-1
108810,0,-1,-1,-1,-1,-1
108832,0,-1,-1,-1,-1,-1
108854,0,-1,-1,-1,-1,-1
108876,0,-1,-1,-1,-1,-1
108898,0,-1,-1,-1,-1,-1
108920,0,-1,-1,-1,-1,-1
108942,0,-1,-1,-1,-1,-1
108964,0,-1,-1,-1,-1,-1
108986,0,-1,-1,-1,-1,-1
109008,0,-1,-1,-1,-1,-1
109030,0,-1,-1,-1,-1,-1
109052,0,-1,-1,-1,-1,-1
109074,0,-1,-1,-1,-1,-1
109096,0,-1,-1,-1,-1,-1
109118,0,-1,-1,-1,-1,-1
109140,0,-1,-1,-1,-1,-1
109162,0,-1,-1,-1,-1,-1
109184,0,-1,-1,-1,-1,-1
109206,0,-1,-1,-1,-1,-1
109228,0,-1,-1,-1,-1,-1
109250,0,-1,-1,-1,-1,-1
109272,0,-1,-1,-1,-1,-1
109294,0,-1,-1,-1,-1,-1
109316,0,-1,-1,-1,-1,-1
109338,0,-1,-1,-1,-1,-1
109360,0,-1,-1,-1,-1,-1
109382,0,-1,-1,-1,-1,-1
109404,0,-1,-1,-1,-1,-1
109426,0,-1,-1,-1,-1,-1
109448,0,-1,-1,-1,-1,-1
109470,0,-1,-1,-1,-1,-1
109492,0,-1,-1,-1,-1,-1
109514,0,-1,-1,-1,-1,-1
109536,0,-1,-1,-1,-1,-1
109558,0,-1,-1,-1,-1,-1
109580,0,-1,-1,-1,-1,-1
109602,0,-1,-1,-1,-1,-1
109624,0,-1,-1,-1,-1,-1
109646,0,-1,-1,-1,-1,-1
109668,0,-1,-1,-1,-1,-1
109690,0,-1,-1,-1,-1,-1
109712,0,-1,-1,-1,-1,-1
109734,0,-1,-1,-1,-1,-1
109756,0,-1,-1,-1,-1,-1
109778,0,-1,-1,-1,-1,-1
109800,0,-1,-1,-1,-1,-1
109822,0,-1,-1,-1,-1,-1
109844,0,-1,-1,-1,-1,-1
109866,0,-1,-1,-1,-1,-1
109888,0,-1,-1,-1,-1,-1
109910,0,-1,-1,-1,-1,-1
109932,0,-1,-1,-1,-1,-1
109954,0,-1,-1,-1,-1,-1
109976,0,-1,-1,-1,-1,-1
109998,0,-1,-1,-1,-1,-1
110020,0,-1,-1,-1,-1,-1
110042,0,-1,-1,-1,-1,-1
110064,0,-1,-1,-1,-1,-1
110086,0,-1,-1,-1,-1,-1
110108,0,-1,-1,-1,-1,-1
110130,0,-1,-1,-1,-1,-1
110152,0,-1,-1,-1,-1,-1
110174,0,-1,-1,-1,-1,-1
110196,0,-1,-1,-1,-1,-1
110218,0,-1,-1,-1,-1,-1
110240,0,-1,-1,-1,-1,-1
110262,0,-1,-1,-1,-1,-1
110284,0,-1,-1,-1,-1,-1
110306,0,-1,-1,-1,-1,-1
110328,0,-1,-1,-1,-1,-1
110350,0,-1,-1,-1,-1,-1
110372,0,-1,-1,-1,-1,-1
110394,0,-1,-1,-1,-1,-1
110416,0,-1,-1,-1,-1,-1
110438,0,-1,-1,-1,-1,-1
110460,0,-1,-1,-1,-1,-1
110482,0,-1,-1,-1,-1,-1
110504,0,-1,-1,-1,-1,-1
110526,0,-1,-1,-1,-1,-1
110548,0,-1,-1,-1,-1,-1
110570,0,-1,-1,-1,-1,-1
110592,0,-1,-1,-1,-1,-1
110614,0,-1,-1,-1,-1,-1
110636,0,-1,-1,-1,-1,-1
110658,0,-1,-1,-1,-1,-1
110680,0,-1,-1,-1,-1,-1
110702,0,-1,-1,-1,-1,-1
110724,0,-1,-1,-1,-1,-1
110746,0,-1,-1,-1,-1,-1
110768,0,-1,-1,-1,-1,-1
110790,0,-1,-1,-1,-1,-1
110812,0,-1,-1,-1,-1,-1
110834,0,-1,-1,-1,-1,-1
110856,0,-1,-1,-1,-1,-1
110878,0,-1,-1,-1,-1,-1
110900,0,-1,-1,-1,-1,-1
110922,0,-1,-1,-1,-1,-1
110944,0,-1,-1,-1,-1,-1
110966,0,-1,-1,-1,-1,-1
110988,0,-1,-1,-1,-1,-1
111010,0,-1,-1,-1,-1,-1
111032,0,-1,-1,-1,-1,-1
111054,0,-1,-1,-1,-1,-1
111076,0,-1,-1,-1,-1,-1
111098,0,-1,-1,-1,-1,-1
111120,0,-1,-1,-1,-1,-1
111142,0,-1,-1,-1,-1,-1
111164,0,-1,-1,-1,-1,-1
111186,0,-1,-1,-1,-1,-1
111208,0,-1,-1,-1,-1,-1
111230,0,-1,-1,-1,-1,-1
111252,0,-1,-1,-1,-1,-1
111274,0,-1,-1,-1,-1,-1
111296,0,-1,-1,-1,-1,-1
111318,0,-1,-1,-1,-1,-1
111340,0,-1,-1,-1,-1,-1
111362,0,-1,-1,-1,-1,-1
111384,0,-1,-1,-1,-1,-1
111406,0,-1,-1,-1,-1,-1
111428,0,-1,-1,-1,-1,-1
111450,0,-1,-1,-1,-1,-1
111472,0,-1,-1,-1,-1,-1
111494,0,-1,-1,-1,-1,-1
111516,0,-1,-1,-1,-1,-1
111538,0,-1,-1,-1,-1,-1
111560,0,-1,-1,-1,-1,-1
111582,0,-1,-1,-1,-1,-1
111604,0,-1,-1,-1,-1,-1
111626,0,-1,-1,-1,-1,-1
111648,0,-1,-1,-1,-1,-1
111670,0,-1,-1,-1,-1,-1
111692,0,-1,-1,-1,-1,-1
111714,0,-1,-1,-1,-1,-1
111736,0,-1,-1,-1,-1,-1
111758,0,-1,-1,-1,-1,-1
111780,0,-1,-1,-1,-1,-1
111802,0,-1,-1,-1,-1,-1
111824,0,-1,-1,-1,-1,-1
111846,0,-1,-1,-1,-1,-1
111868,0,-1,-1,-1,-1,-1
111890,0,-1,-1,-1,-1,-1
111912,0,-1,-1,-1,-1,-1
111934,0,-1,-1,-1,-1,-1
111956,0,-1,-1,-1,-1,-1
111978,0,-1,-1,-1,-1,-1
112000,0,-1,-1,-1,-1,-1
112022,0,-1,-1,-1,-1,-1
112044,0,-1,-1,-1,-1,-1
112066,0,-1,-1,-1,-1,-1
112088,0,-1,-1,-1,-1,-1
112110,0,-1,-1,-1,-1,-1
112132,0,-1,-1,-1,-1,-1
112154,0,-1,-1,-1,-1,-1
112176,0,-1,-1,-1,-1,-1
112198,0,-1,-1,-1,-1,-1
112220,0,-1,-1,-1,-1,-1
112242,0,-1,-1,-1,-1,-1
112264,0,-1,-1,-1,-1,-1
112286,0,-1,-1,-1,-1,-1
112308,0,-1,-1,-1,-1,-1
112330,0,-1,-1,-1,-1,-1
112352,0,-1,-1,-1,-1,-1
112374,0,-1,-1,-1,-1,-1
112396,0,-1,-1,-1,-1,-1
112418,0,-1,-1,-1,-1,-1
112440,0,-1,-1,-1,-1,-1
112462,0,-1,-1,-1,-1,-1
112484,0,-1,-1,-1,-1,-1
112506,0,-1,-1,-1,-1,-1
112528,0,-1,-1,-1,-1,-1
112550,0,-1,-1,-1,-1,-1
112572,0,-1,-1,-1,-1,-1
112594,0,-1,-1,-1,-1,-1
112616,0,-1,-1,-1,-1,-1
112638,0,-1,-1,-1,-1,-1
112660,0,-1,-1,-1,-1,-1
112682,0,-1,-1,-1,-1,-1
112704,0,-1,-1,-1,-1,-1
112726,0,-1,-1,-1,-1,-1
112748,0,-1,-1,-1,-1,-1
112770,0,-1,-1,-1,-1,-1
112792,0,-1,-1,-1,-1,-1
112814,0,-1,-1,-1,-1,-1
112836,0,-1,-1,-1,-1,-1
112858,0,-1,-1,-1,-1,-1
112880,0,-1,-1,-1,-1,-1
112902,0,-1,-1,-1,-1,-1
112924,0,-1,-1,-1,-1,-1
112946,0,-1,-1,-1,-1,-1
112968,0,-1,-1,-1,-1,-1
112990,0,-1,-1,-1,-1,-1
113012,0,-1,-1,-1,-1,-1
113034,0,-1,-1,-1,-1,-1
113056,0,-1,-1,-1,-1,-1
113078,0,-1,-1,-1,-1,-1
113100,0,-1,-1,-1,-1,-1
113122,0,-1,-1,-1,-1,-1
113144,0,-1,-1,-1,-1,-1
113166,0,-1,-1,-1,-1,-1
113188,0,-1,-1,-1,-1,-1
113210,0,-1,-1,-1,-1,-1
113232,0,-1,-1,-1,-1,-1
113254,0,-1,-1,-1,-1,-1
113276,0,-1,-1,-1,-1,-1
113298,0,-1,-1,-1,-1,-1
113320,0,-1,-1,-1,-1,-1
113342,0,-1,-1,-1,-1,-1
113364,0,-1,-1,-1,-1,-1
113386,0,-1,-1,-1,-1,-1
113408,0,-1,-1,-1,-1,-1
113430,0,-1,-1,-1,-1,-1
113452,0,-1,-1,-1,-1,-1
113474,0,-1,-1,-1,-1,-1
113496,0,-1,-1,-1,-1,-1
113518,0,-1,-1,-1,-1,-1
113540,0,-1,-1,-1,-1,-1
113562,0,-1,-1,-1,-1,-1
113584,0,-1,-1,-1,-1,-1
113606,0,-1,-1,-1,-1,-1
113628,0,-1,-1,-1,-1,-1
113650,0,-1,-1,-1,-1,-1
113672,0,-1,-1,-1,-1,-1
113694,0,-1,-1,-1,-1,-1
113716,0,-1,-1,-1,-1,-1
113738,0,-1,-1,-1,-1,-1
113760,0,-1,-1,-1,-1,-1
113782,0,-1,-1,-1,-1,-1
113804,0,-1,-1,-1,-1,-1
113826,0,-1,-1,-1,-1,-1
113848,0,-1,-1,-1,-1,-1
113870,0,-1,-1,-1,-1,-1
113892,0,-1,-1,-1,-1,-1
113914,0,-1,-1,-1,-1,-1
113936,0,-1,-1,-1,-1,-1
113958,0,-1,-1,-1,-1,-1
113980,0,-1,-1,-1,-1,-1
114002,0,-1,-1,-1,-1,-1
114024,0,-1,-1,-1,-1,-1
114046,0,-1,-1,-1,-1,-1
114068,0,-1,-1,-1,-1,-1
114090,0,-1,-1,-1,-1,-1
114112,0,-1,-1,-1,-1,-1
114134,0,-1,-1,-1,-1,-1
114156,0,-1,-1,-1,-1,-1
114178,0,-1,-1,-1,-1,-1
114200,0,-1,-1,-1,-1,-1
114222,0,-1,-1,-1,-1,-1
114244,0,-1,-1,-1,-1,-1
114266,0,-1,-1,-1,-1,-1
114288,0,-1,-1,-1,-1,-1
114310,0,-1,-1,-1,-1,-1
114332,0,-1,-1,-1,-1,-1
114354,0,-1,-1,-1,-1,-1
114376,0,-1,-1,-1,-1,-1
114398,0,-1,-1,-1,-1,-1
114420,0,-1,-1,-1,-1,-1
114442,0,-1,-1,-1,-1,-1
114464,0,-1,-1,-1,-1,-1
114486,0,-1,-1,-1,-1,-1
114508,0,-1,-1,-1,-1,-1
114530,0,-1,-1,-1,-1,-1
114552,0,-1,-1,-1,-1,-1
114574,0,-1,-1,-1,-1,-1
114596,0,-1,-1,-1,-1,-1
114618,0,-1,-1,-1,-1,-1
114640,0,-1,-1,-1,-1,-1
114662,0,-1,-1,-1,-1,-1
114684,0,-1,-1,-1,-1,-1
114706,0,-1,-1,-1,-1,-1
114728,0,-1,-1,-1,-1,-1
114750,0,-1,-1,-1,-1,-1
114772,0,-1,-1,-1,-1,-1
114794,0,-1,-1,-1,-1,-1
114816,0,-1,-1,-1,-1,-1
114838,0,-1,-1,-1,-1,-1
114860,0,-1,-1,-1,-1,-1
114882,0,-1,-1,-1,-1,-1
114904,0,-1,-1,-1,-1,-1
114926,0,-1,-1,-1,-1,-1
114948,0,-1,-1,-1,-1,-1
114970,0,-1,-1,-1,-1,-1
114992,0,-1,-1,-1,-1,-1
115014,0,-1,-1,-1,-1,-1
115036,0,-1,-1,-1,-1,-1
115058,0,-1,-1,-1,-1,-1
115080,0,-1,-1,-1,-1,-1
115102,0,-1,-1,-1,-1,-1
115124,0,-1,-1,-1,-1,-1
115146,0,-1,-1,-1,-1,-1
115168,0,-1,-1,-1,-1,-1
115190,0,-1,-1,-1,-1,-1
115212,0,-1,-1,-1,-1,-1
115234,0,-1,-1,-1,-1,-1
115256,0,-1,-1,-1,-1,-1
115278,0,-1,-1,-1,-1,-1
115300,0,-1,-1,-1,-1,-1
115322,0,-1,-1,-1,-1,-1
115344,0,-1,-1,-1,-1,-1
115366,0,-1,-1,-1,-1,-1
115388,0,-1,-1,-1,-1,-1
115410,0,-1,-1,-1,-1,-1
115432,0,-1,-1,-1,-1,-1
115454,0,-1,-1,-1,-1,-1
115476,0,-1,-1,-1,-1,-1
115498,0,-1,-1,-1,-1,-1
115520,0,-1,-1,-1,-1,-1
115542,0,-1,-1,-1,-1,-1
115564,0,-1,-1,-1,-1,-1
115586,0,-1,-1,-1,-1,-1
115608,0,-1,-1,-1,-1,-1
115630,0,-1,-1,-1,-1,-1
115652,0,-1,-1,-1,-1,-1
115674,0,-1,-1,-1,-1,-1
115696,0,-1,-1,-1,-1,-1
115718,0,-1,-1,-1,-1,-1
115740,0,-1,-1,-1,-1,-1
115762,0,-1,-1,-1,-1,-1
115784,0,-1,-1,-1,-1,-1
115806,0,-1,-1,-1,-1,-1
115828,0,-1,-1,-1,-1,-1
115850,0,-1,-1,-1,-1,-1
115872,0,-1,-1,-1,-1,-1
115894,0,-1,-1,-1,-1,-1
115916,0,-1,-1,-1,-1,-1
115938,0,-1,-1,-1,-1,-1
115960,0,-1,-1,-1,-1,-1
115982,0,-1,-1,-1,-1,-1
116004,0,-1,-1,-1,-1,-1
116026,0,-1,-1,-1,-1,-1
116048,0,-1,-1,-1,-1,-1
116070,0,-1,-1,-1,-1,-1
116092,0,-1,-1,-1,-1,-1
116114,0,-1,-1,-1,-1,-1
116136,0,-1,-1,-1,-1,-1
116158,0,-1,-1,-1,-1,-1
116180,0,-1,-1,-1,-1,-1
116202,0,-1,-1,-1,-1,-1
116224,0,-1,-1,-1,-1,-1
116246,0,-1,-1,-1,-1,-1
116268,0,-1,-1,-1,-1,-1
116290,0,-1,-1,-1,-1,-1
116312,0,-1,-1,-1,-1,-1
116334,0,-1,-1,-1,-1,-1
116356,0,-1,-1,-1,-1,-1
116378,0,-1,-1,-1,-1,-1
116400,0,-1,-1,-1,-1,-1
116422,0,-1,-1,-1,-1,-1
116444,0,-1,-1,-1,-1,-1
116466,0,-1,-1,-1,-1,-1
116488,0,-1,-1,-1,-1,-1
116510,0,-1,-1,-1,-1,-1
116532,0,-1,-1,-1,-1,-1
116554,0,-1,-1,-1,-1,-1
116576,0,-1,-1,-1,-1,-1
116598,0,-1,-1,-1,-1,-1
116620,0,-1,-1,-1,-1,-1
116642,0,-1,-1,-1,-1,-1
116664,0,-1,-1,-1,-1,-1
116686,0,-1,-1,-1,-1,-1
116708,0,-1,-1,-1,-1,-1
116730,0,-1,-1,-1,-1,-1
116752,0,-1,-1,-1,-1,-1
116774,0,-1,-1,-1,-1,-1
116796,0,-1,-1,-1,-1,-1
116818,0,-1,-1,-1,-1,-1
116840,0,-1,-1,-1,-1,-1
116862,0,-1,-1,-1,-1,-1
116884,0,-1,-1,-1,-1,-1
116906,0,-1,-1,-1,-1,-1
116928,0,-1,-1,-1,-1,-1
116950,0,-1,-1,-1,-1,-1
116972,0,-1,-1,-1,-1,-1
116994,0,-1,-1,-1,-1,-1
117016,0,-1,-1,-1,-1,-1
117038,0,-1,-1,-1,-1,-1
117060,0,-1,-1,-1,-1,-1
117082,0,-1,-1,-1,-1,-1
117104,0,-1,-1,-1,-1,-1
117126,0,-1,-1,-1,-1,-1
117148,0,-1,-1,-1,-1,-1
117170,0,-1,-1,-1,-1,-1
117192,0,-1,-1,-1,-1,-1
117214,0,-1,-1,-1,-1,-1
117236,0,-1,-1,-1,-1,-1
117258,0,-1,-1,-1,-1,-1
117280,0,-1,-1,-1,-1,-1
117302,0,-1,-1,-1,-1,-1
117324,0,-1,-1,-1,-1,-1
117346,0,-1,-1,-1,-1,-1
117368,0,-1,-1,-1,-1,-1
117390,0,-1,-1,-1,-1,-1
117412,0,-1,-1,-1,-1,-1
117434,0,-1,-1,-1,-1,-1
117456,0,-1,-1,-1,-1,-1
117478,0,-1,-1,-1,-1,-1
117500,0,-1,-1,-1,-1,-1
117522,0,-1,-1,-1,-1,-1
117544,0,-1,-1,-1,-1,-1
117566,0,-1,-1,-1,-1,-1
117588,0,-1,-1,-1,-1,-1
117610,0,-1,-1,-1,-1,-1
117632,0,-1,-1,-1,-1,-1
117654,0,-1,-1,-1,-1,-1
117676,0,-1,-1,-1,-1,-1
117698,0,-1,-1,-1,-1,-1
117720,0,-1,-1,-1,-1,-1
117742,0,-1,-1,-1,-1,-1
117764,0,-1,-1,-1,-1,-1
117786,0,-1,-1,-1,-1,-1
117808,0,-1,-1,-1,-1,-1
117830,0,-1,-1,-1,-1,-1
117852,0,-1,-1,-1,-1,-1
117874,0,-1,-1,-1,-1,-1
117896,0,-1,-1,-1,-1,-1
117918,0,-1,-1,-1,-1,-1
117940,0,-1,-1,-1,-1,-1
117962,0,-1,-1,-1,-1,-1
117984,0,-1,-1,-1,-1,-1
118006,0,-1,-1,-1,-1,-1
118028,0,-1,-1,-1,-1,-1
118050,0,-1,-1,-1,-1,-1
118072,0,-1,-1,-1,-1,-1
118094,0,-1,-1,-1,-1,-1
118116,0,-1,-1,-1,-1,-1
118138,0,-1,-1,-1,-1,-1
118160,0,-1,-1,-1,-1,-1
118182,0,-1,-1,-1,-1,-1
118204,0,-1,-1,-1,-1,-1
118226,0,-1,-1,-1,-1,-1
118248,0,-1,-1,-1,-1,-1
118270,0,-1,-1,-1,-1,-1
118292,0,-1,-1,-1,-1,-1
118314,0,-1,-1,-1,-1,-1
118336,0,-1,-1,-1,-1,-1
118358,0,-1,-1,-1,-1,-1
118380,0,-1,-1,-1,-1,-1
118402,0,-1,-1,-1,-1,-1
118424,0,-1,-1,-1,-1,-1
118446,0,-1,-1,-1,-1,-1
118468,0,-1,-1,-1,-1,-1
118490,0,-1,-1,-1,-1,-1
118512,0,-1,-1,-1,-1,-1
118534,0,-1,-1,-1,-1,-1
118556,0,-1,-1,-1,-1,-1
118578,0,-1,-1,-1,-1,-1
118600,0,-1,-1,-1,-1,-1
118622,0,-1,-1,-1,-1,-1
118644,0,-1,-1,-1,-1,-1
118666,0,-1,-1,-1,-1,-1
118688,0,-1,-1,-1,-1,-1
118710,0,-1,-1,-1,-1,-1
118732,0,-1,-1,-1,-1,-1
118754,0,-1,-1,-1,-1,-1
118776,0,-1,-1,-1,-1,-1
118798,0,-1,-1,-1,-1,-1
118820,0,-1,-1,-1,-1,-1
118842,0,-1,-1,-1,-1,-1
118864,0,-1,-1,-1,-1,-1
118886,0,-1,-1,-1,-1,-1
118908,0,-1,-1,-1,-1,-1
118930,0,-1,-1,-1,-1,-1
118952,0,-1,-1,-1,-1,-1
118974,0,-1,-1,-1,-1,-1
118996,0,-1,-1,-1,-1,-1
119018,0,-1,-1,-1,-1,-1
119040,0,-1,-1,-1,-1,-1
119062,0,-1,-1,-1,-1,-1
119084,0,-1,-1,-1,-1,-1
